"FLEET_CODE","YEAR","MONTH_START","MONTH_END","FISHING_GROUND_CODE","GEAR_CODE","SPECIES_CODE","SCHOOL_TYPE_CODE","RAISE_CODE","MEASURE_TYPE_CODE","FIRST_CLASS_LOW","SIZE_INTERVAL","NO_FISH","KG_FISH","AVG_WEIGHT","C001","C002","C003","C004","C005","C006","C007","C008","C009","C010","C011","C012","C013","C014","C015","C016","C017","C018","C019","C020","C021","C022","C023","C024","C025","C026","C027","C028","C029","C030","C031","C032","C033","C034","C035","C036","C037","C038","C039","C040","C041","C042","C043","C044","C045","C046","C047","C048","C049","C050","C051","C052","C053","C054","C055","C056","C057","C058","C059","C060","C061","C062","C063","C064","C065","C066","C067","C068","C069","C070","C071","C072","C073","C074","C075","C076","C077","C078","C079","C080","C081","C082","C083","C084","C085","C086","C087","C088","C089","C090","C091","C092","C093","C094","C095","C096","C097","C098","C099","C100","C101","C102","C103","C104","C105","C106","C107","C108","C109","C110","C111","C112","C113","C114","C115","C116","C117","C118","C119","C120","C121","C122","C123","C124","C125","C126","C127","C128","C129","C130","C131","C132","C133","C134","C135","C136","C137","C138","C139","C140","C141","C142","C143","C144","C145","C146","C147","C148","C149","C150"
"MDV",2009,2,2,"5106073","BB","SKJ","UNCL","OS","FL",10,1,1686,3276.97441726592,1.94363844440446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,45,57,39,29,56,56,67,47,63,48,109,124,81,60,58,76,120,78,104,114,62,42,32,22,26,19,10,9,10,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,3,3,"5100073","BB","SKJ","UNCL","OS","FL",10,1,3037,14774.7506772228,4.86491625855213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,22,15,81,68,72,45,90,172,139,211,76,104,89,75,23,46,7,0,0,3,6,28,106,93,91,133,69,331,171,274,109,140,68,38,18,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,3,3,"5101073","BB","SKJ","UNCL","OS","FL",10,1,259,1574.66056271937,6.07977051243002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,7,0,1,0,2,2,0,5,0,0,1,0,0,0,2,4,2,11,8,4,18,4,5,5,5,3,0,3,0,0,8,3,2,6,14,26,23,44,19,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,3,3,"5104073","BB","SKJ","UNCL","OS","FL",10,1,224,455.849113473267,2.03504068514851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,9,7,2,3,6,1,4,4,2,9,19,44,19,32,31,12,4,0,1,2,1,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,3,3,"5105073","BB","SKJ","UNCL","OS","FL",10,1,226,470.40238544678,2.08142648427779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,3,3,0,19,2,5,28,33,22,9,4,0,3,14,6,1,10,12,6,1,0,1,0,4,1,0,2,4,3,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,3,3,"5106073","BB","SKJ","UNCL","OS","FL",10,1,630,704.979903329487,1.11901571957061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,40,40,43,46,57,60,76,45,45,36,33,16,20,10,8,9,9,10,6,14,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,4,4,"5100073","BB","SKJ","UNCL","OS","FL",10,1,1792,5867.69503469761,3.27438338989822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,54,50,33,38,76,64,85,98,46,123,194,185,57,89,47,46,17,19,4,2,6,10,4,5,13,13,44,19,39,40,14,56,42,55,42,20,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,4,4,"5101073","BB","SKJ","UNCL","OS","FL",10,1,1994,5021.88305401146,2.51849701805991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16,40,62,12,109,9,77,9,62,37,45,124,66,43,135,46,67,93,114,97,70,135,71,34,80,21,43,20,38,18,11,11,8,3,20,12,26,9,10,22,14,25,18,4,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,4,4,"5104073","BB","SKJ","UNCL","OS","FL",10,1,28,26.055923196684,0.930568685595858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,8,6,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,4,4,"5105073","BB","SKJ","UNCL","OS","FL",10,1,603,981.481399111679,1.62766401179383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,4,7,21,2,66,14,22,62,72,76,36,52,11,13,46,11,4,16,17,8,7,0,1,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,5,5,"5100073","BB","SKJ","UNCL","OS","FL",10,1,2240,8489.41177251555,3.78991596987301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,17,76,88,71,90,70,165,261,282,59,72,53,54,14,19,7,9,4,5,9,18,57,51,65,72,50,197,113,98,35,24,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,5,5,"5101073","BB","SKJ","UNCL","OS","FL",10,1,462,1116.81465658564,2.41734774152737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,21,6,15,4,29,5,31,11,15,50,11,8,29,11,12,21,22,13,20,18,12,2,12,3,4,3,3,1,1,4,0,1,3,1,3,4,1,18,6,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,5,5,"5105073","BB","SKJ","UNCL","OS","FL",10,1,184,433.645613582436,2.35676963903498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,1,5,0,20,1,2,17,14,18,9,6,0,0,4,0,0,5,2,11,10,3,10,0,22,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,5,5,"5106073","BB","SKJ","UNCL","OS","FL",10,1,160,589.977792595502,3.68736120372189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5,5,4,7,11,12,19,14,8,11,16,12,7,9,7,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,6,6,"5100073","BB","SKJ","UNCL","OS","FL",10,1,2030,5381.10032029117,2.6507883351188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,21,68,61,93,135,34,123,372,351,103,178,111,73,20,40,13,1,0,0,0,8,25,17,20,33,10,54,39,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,6,6,"5101073","BB","SKJ","UNCL","OS","FL",10,1,627,1636.09058231197,2.60939486812117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,25,8,23,6,32,7,22,15,23,70,19,16,47,15,14,19,15,23,9,47,18,6,21,3,13,1,3,0,4,4,3,0,3,5,4,11,9,15,9,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,6,6,"5104073","BB","SKJ","UNCL","OS","FL",10,1,212,348.105993316503,1.64200940243634,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,11,10,3,5,6,4,11,8,3,7,11,7,6,7,36,20,18,16,3,2,4,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,6,6,"5106073","BB","SKJ","UNCL","OS","FL",10,1,368,522.537434609511,1.4199386810041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,19,26,8,13,23,22,33,22,15,31,28,26,14,4,5,7,14,6,15,11,4,5,4,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,7,7,"5100073","BB","SKJ","UNCL","OS","FL",10,1,1568,3179.07439678432,2.02747091631653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,21,68,77,93,137,53,207,384,291,65,94,41,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,7,7,"5101073","BB","SKJ","UNCL","OS","FL",10,1,284,378.400457109864,1.33239597573896,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,5,13,21,3,27,3,27,5,17,13,11,22,15,6,24,6,5,7,15,8,4,10,5,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,7,7,"5104073","BB","SKJ","UNCL","OS","FL",10,1,126,422.252018423517,3.35120649542473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,7,14,6,0,5,12,8,10,9,4,9,17,7,0,5,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,7,7,"5105073","BB","SKJ","UNCL","OS","FL",10,1,81,96.2185574059522,1.18788342476484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,10,1,21,3,3,6,11,4,1,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,7,7,"5106073","BB","SKJ","UNCL","OS","FL",10,1,1443,1487.95302683058,1.03115247874607,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,3,18,97,123,172,72,148,89,144,102,83,108,72,65,36,26,8,16,29,8,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,8,8,"5100073","BB","SKJ","UNCL","OS","FL",10,1,2702,8124.87633105941,3.00698605886729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,14,21,90,103,136,111,219,268,216,293,207,108,203,60,17,17,10,20,3,35,9,14,45,60,92,74,56,79,32,25,34,9,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,8,8,"5101073","BB","SKJ","UNCL","OS","FL",10,1,1401,6204.4613798862,4.42859484645696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,47,2,43,12,38,8,30,27,18,70,24,5,67,15,5,29,34,42,19,60,48,12,72,7,26,31,12,21,8,6,20,10,22,19,50,22,47,124,82,110,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,8,8,"5104073","BB","SKJ","UNCL","OS","FL",10,1,811,1961.51198789964,2.41863377052977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,21,14,14,38,28,15,17,35,42,35,41,69,43,39,69,26,15,10,1,30,70,24,38,24,19,7,3,8,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,8,8,"5105073","BB","SKJ","UNCL","OS","FL",10,1,400,456.133378922066,1.14033344730517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,19,22,63,9,92,26,22,47,13,9,7,10,6,9,18,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,8,8,"5106073","BB","SKJ","UNCL","OS","FL",10,1,747,1275.07964350471,1.70693392704781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,16,9,9,10,13,23,20,30,32,85,101,74,61,38,49,62,39,36,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,9,9,"5100073","BB","SKJ","UNCL","OS","FL",10,1,3346,12799.566244099,3.82533360552868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,14,35,137,139,250,185,234,219,275,245,86,72,62,25,8,4,1,1,0,4,8,31,78,59,139,178,128,262,137,158,78,48,30,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,9,9,"5101073","BB","SKJ","UNCL","OS","FL",10,1,1060,6098.72031378708,5.75350972998781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,1,21,3,10,4,10,7,10,20,10,7,29,9,5,22,14,21,8,25,29,5,35,7,13,34,8,22,9,2,19,15,22,23,65,24,54,144,93,119,51,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,9,9,"5104073","BB","SKJ","UNCL","OS","FL",10,1,376,809.122888788859,2.15192257656611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,9,6,3,14,18,3,7,10,21,4,29,53,24,22,35,21,15,7,12,10,18,7,9,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,9,9,"5105073","BB","SKJ","UNCL","OS","FL",10,1,609,1155.0874281229,1.89669528427405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,104,166,33,52,35,5,125,4,33,20,12,3,0,0,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,10,10,"5100073","BB","SKJ","UNCL","OS","FL",10,1,2253,7358.64083073805,3.26615216632847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,33,92,84,156,242,123,116,264,210,83,76,58,21,1,0,0,1,0,1,11,17,66,56,58,85,48,165,113,38,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,10,10,"5101073","BB","SKJ","UNCL","OS","FL",10,1,362,745.123648843278,2.05835262111403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,19,6,19,3,15,4,23,6,20,31,15,7,34,13,6,15,15,9,20,15,10,3,11,1,2,6,1,2,0,2,2,1,0,1,1,1,2,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,10,10,"5104073","BB","SKJ","UNCL","OS","FL",10,1,147,278.706458394517,1.89596230200352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,8,0,0,5,15,6,1,2,10,4,19,20,14,4,13,8,1,2,2,0,4,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,10,10,"5105073","BB","SKJ","UNCL","OS","FL",10,1,799,1770.31909844663,2.21566845863157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,41,151,33,83,86,9,177,8,24,43,53,44,4,8,2,0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",2009,10,10,"5106073","BB","SKJ","UNCL","OS","FL",10,1,2749,7109.98706021121,2.58639034565704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,16,24,12,21,22,31,25,41,50,220,247,198,224,89,194,248,135,155,207,31,16,12,19,21,14,69,49,50,73,54,41,36,27,34,15,14,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
